Week,TOW,Sys,Sat,Obs,Value,LoL,Strg
1989,328198.000000,G,16,L1C,0.000000,0,3
1989,328198.000000,G,16,D1C,0.000000,0,3
1989,328198.000000,G,16,S1C,22.000000,0,3
1989,328198.000000,G,21,C1C,22586928.797000,0,8
1989,328198.000000,G,21,L1C,118694914.965000,0,8
1989,328198.000000,G,21,D1C,-2691.963000,0,8
1989,328198.000000,G,21,S1C,48.000000,0,8
1989,328198.000000,G,25,C1C,21741245.221000,0,8
1989,328198.000000,G,25,L1C,114250932.771000,0,8
1989,328198.000000,G,25,D1C,1908.677000,0,8
1989,328198.000000,G,25,S1C,50.000000,0,8
1989,328198.000000,G,26,C1C,22596241.390000,0,4
1989,328198.000000,G,26,L1C,118743248.006000,0,4
1989,328198.000000,G,26,D1C,-2452.161000,0,4
1989,328198.000000,G,26,S1C,27.000000,0,4
1989,328198.000000,G,29,C1C,20419917.573000,0,8
1989,328198.000000,G,29,L1C,107308083.072000,0,8
1989,328198.000000,G,29,D1C,1406.400000,0,8
1989,328198.000000,G,29,S1C,49.000000,0,8
1989,328198.000000,G,31,C1C,20656892.941000,0,6
1989,328198.000000,G,31,L1C,108552581.081000,0,6
1989,328198.000000,G,31,D1C,-571.023000,0,6
1989,328198.000000,G,31,S1C,37.000000,0,6
1989,328198.000000,G,32,C1C,24655461.767000,0,6
1989,328198.000000,G,32,L1C,129565089.092000,0,6
1989,328198.000000,G,32,D1C,3136.569000,0,6
1989,328198.000000,G,32,S1C,39.000000,0,6
1989,328203.000000,G,2,C1C,25443467.679000,0,5
1989,328203.000000,G,2,L1C,133706161.109000,0,5
1989,328203.000000,G,2,D1C,2733.456000,0,5
1989,328203.000000,G,2,S1C,30.000000,0,5
1989,328203.000000,G,12,C1C,24724965.407000,0,6
1989,328203.000000,G,12,L1C,129930266.191000,0,6
1989,328203.000000,G,12,D1C,2876.430000,0,6
1989,328203.000000,G,12,S1C,40.000000,0,6
1989,328203.000000,G,14,C1C,23276259.426000,0,4
1989,328203.000000,G,14,L1C,0.000000,0,4
1989,328203.000000,G,14,D1C,0.000000,0,4
1989,328203.000000,G,14,S1C,24.000000,0,4
1989,328203.000000,G,16,C1C,24839054.171000,0,2
1989,328203.000000,G,16,L1C,0.000000,0,2
1989,328203.000000,G,16,D1C,0.000000,0,2
1989,328203.000000,G,16,S1C,17.000000,0,2
1989,328203.000000,G,21,C1C,22584367.911000,0,8
1989,328203.000000,G,21,L1C,118681455.416000,0,8
1989,328203.000000,G,21,D1C,-2690.531000,0,8
1989,328203.000000,G,21,S1C,49.000000,0,8
1989,328203.000000,G,25,C1C,21743061.438000,0,8
1989,328203.000000,G,25,L1C,114260475.056000,0,8
1989,328203.000000,G,25,D1C,1909.144000,0,8
1989,328203.000000,G,25,S1C,50.000000,0,8
1989,328203.000000,G,26,C1C,22593919.768000,0,4
1989,328203.000000,G,26,L1C,118730981.806000,0,4
1989,328203.000000,G,26,D1C,-2454.136000,0,4
1989,328203.000000,G,26,S1C,27.000000,0,4
1989,328203.000000,G,29,C1C,20421255.661000,0,8
1989,328203.000000,G,29,L1C,107315116.772000,0,8
1989,328203.000000,G,29,D1C,1408.099000,0,8
1989,328203.000000,G,29,S1C,49.000000,0,8
1989,328203.000000,G,31,C1C,20656336.346000,0,6
1989,328203.000000,G,31,L1C,108549731.153000,0,6
1989,328203.000000,G,31,D1C,-568.143000,0,6
1989,328203.000000,G,31,S1C,36.000000,0,6
1989,328203.000000,G,32,C1C,24658443.415000,0,6
1989,328203.000000,G,32,L1C,129580766.758000,0,6
1989,328203.000000,G,32,D1C,3135.466000,0,6
1989,328203.000000,G,32,S1C,38.000000,0,6
1989,328208.000000,G,2,C1C,25446065.012000,0,5
1989,328208.000000,G,2,L1C,133719838.181000,0,5
1989,328208.000000,G,2,D1C,2736.868000,0,5
1989,328208.000000,G,2,S1C,30.000000,0,5
1989,328208.000000,G,12,C1C,24727710.133000,0,6
1989,328208.000000,G,12,L1C,129944647.825000,0,6
1989,328208.000000,G,12,D1C,2877.019000,0,6
1989,328208.000000,G,12,S1C,41.000000,0,6
1989,328208.000000,G,14,C1C,23278588.926000,0,4
1989,328208.000000,G,14,L1C,122329645.474000,0,4
1989,328208.000000,G,14,D1C,2424.625000,0,4
1989,328208.000000,G,14,S1C,26.000000,0,4
1989,328208.000000,G,16,C1C,24836241.953000,0,3
1989,328208.000000,G,16,L1C,0.000000,0,3
1989,328208.000000,G,16,D1C,0.000000,0,3
1989,328208.000000,G,16,S1C,19.000000,0,3
1989,328208.000000,G,21,C1C,22581807.068000,0,8
1989,328208.000000,G,21,L1C,118668005.096000,0,8
1989,328208.000000,G,21,D1C,-2688.227000,0,8
1989,328208.000000,G,21,S1C,49.000000,0,8
1989,328208.000000,G,25,C1C,21744875.839000,0,8
1989,328208.000000,G,25,L1C,114270024.800000,0,8
1989,328208.000000,G,25,D1C,1911.345000,0,8
1989,328208.000000,G,25,S1C,50.000000,0,8
1989,328208.000000,G,26,C1C,22591574.652000,0,4
1989,328208.000000,G,26,L1C,118718720.133000,0,4
1989,328208.000000,G,26,D1C,-2451.956000,0,4
1989,328208.000000,G,26,S1C,27.000000,0,4
1989,328208.000000,G,29,C1C,20422596.226000,0,8
1989,328208.000000,G,29,L1C,107322162.485000,0,8
1989,328208.000000,G,29,D1C,1410.947000,0,8
1989,328208.000000,G,29,S1C,49.000000,0,8
1989,328208.000000,G,31,C1C,20655805.382000,0,6
1989,328208.000000,G,31,L1C,108546896.922000,0,6
1989,328208.000000,G,31,D1C,-565.316000,0,6
1989,328208.000000,G,31,S1C,36.000000,0,6
1989,328208.000000,G,32,C1C,24661430.831000,0,6
1989,328208.000000,G,32,L1C,129596445.738000,0,6
1989,328208.000000,G,32,D1C,3136.169000,0,6
1989,328208.000000,G,32,S1C,38.000000,0,6
1989,328213.000000,G,2,C1C,25448664.156000,0,4
1989,328213.000000,G,2,L1C,133733526.772000,0,4
1989,328213.000000,G,2,D1C,2736.392000,0,4
1989,328213.000000,G,2,S1C,29.000000,0,4
1989,328213.000000,G,12,C1C,24730446.389000,0,7
1989,328213.000000,G,12,L1C,129959035.947000,0,7
1989,328213.000000,G,12,D1C,2876.553000,0,7
1989,328213.000000,G,12,S1C,42.000000,0,7
1989,328213.000000,G,14,C1C,23280897.804000,0,4
1989,328213.000000,G,14,L1C,122341778.711000,0,4
1989,328213.000000,G,14,D1C,2425.893000,0,4
1989,328213.000000,G,14,S1C,28.000000,0,4
1989,328213.000000,G,16,C1C,24833409.189000,0,2
1989,328213.000000,G,16,L1C,0.000000,0,2
1989,328213.000000,G,16,D1C,0.000000,0,2
1989,328213.000000,G,16,S1C,15.000000,0,2
1989,328213.000000,G,21,C1C,22579249.075000,0,8
1989,328213.000000,G,21,L1C,118654567.754000,0,8
1989,328213.000000,G,21,D1C,-2687.318000,0,8
1989,328213.000000,G,21,S1C,48.000000,0,8
1989,328213.000000,G,25,C1C,21746694.274000,0,8
1989,328213.000000,G,25,L1C,114279585.738000,0,8
1989,328213.000000,G,25,D1C,1911.782000,0,8
1989,328213.000000,G,25,S1C,49.000000,0,8
1989,328213.000000,G,26,C1C,22589249.922000,0,4
1989,328213.000000,G,26,L1C,118706466.599000,0,4
1989,328213.000000,G,26,D1C,-2449.589000,0,4
1989,328213.000000,G,26,S1C,27.000000,0,4
1989,328213.000000,G,29,C1C,20423938.458000,0,8
1989,328213.000000,G,29,L1C,107329223.963000,0,8
1989,328213.000000,G,29,D1C,1412.451000,0,8
1989,328213.000000,G,29,S1C,49.000000,0,8
1989,328213.000000,G,31,C1C,20655264.018000,0,6
1989,328213.000000,G,31,L1C,108544082.028000,0,6
1989,328213.000000,G,31,D1C,-563.453000,0,6
1989,328213.000000,G,31,S1C,36.000000,0,6
1989,328213.000000,G,32,C1C,24664411.608000,0,6
1989,328213.000000,G,32,L1C,129612129.826000,0,6
1989,328213.000000,G,32,D1C,3135.949000,0,6
1989,328213.000000,G,32,S1C,37.000000,0,6
1989,328218.000000,G,2,C1C,25451249.598000,0,4
1989,328218.000000,G,2,L1C,133747214.359000,0,4
1989,328218.000000,G,2,D1C,2738.506000,0,4
1989,328218.000000,G,2,S1C,28.000000,0,4
1989,328218.000000,G,12,C1C,24733183.179000,0,7
1989,328218.000000,G,12,L1C,129973417.875000,0,7
1989,328218.000000,G,12,D1C,2877.282000,0,7
1989,328218.000000,G,12,S1C,43.000000,0,7
1989,328218.000000,G,14,C1C,23283210.801000,0,4
1989,328218.000000,G,14,L1C,0.000000,0,4
1989,328218.000000,G,14,D1C,0.000000,0,4
1989,328218.000000,G,14,S1C,25.000000,0,4
1989,328218.000000,G,16,C1C,24830651.953000,0,3
1989,328218.000000,G,16,L1C,0.000000,0,3
1989,328218.000000,G,16,D1C,0.000000,0,3
1989,328218.000000,G,16,S1C,18.000000,0,3
1989,328218.000000,G,21,C1C,22576693.606000,0,8
1989,328218.000000,G,21,L1C,118641130.675000,0,8
1989,328218.000000,G,21,D1C,-2685.707000,0,8
1989,328218.000000,G,21,S1C,48.000000,0,8
1989,328218.000000,G,25,C1C,21748515.657000,0,8
1989,328218.000000,G,25,L1C,114289145.170000,0,8
1989,328218.000000,G,25,D1C,1913.137000,0,8
1989,328218.000000,G,25,S1C,49.000000,0,8
1989,328218.000000,G,26,C1C,22586917.852000,0,4
1989,328218.000000,G,26,L1C,118694208.485000,0,4
1989,328218.000000,G,26,D1C,-2448.984000,0,4
1989,328218.000000,G,26,S1C,27.000000,0,4
1989,328218.000000,G,29,C1C,20425280.321000,0,8
1989,328218.000000,G,29,L1C,107336288.498000,0,8
1989,328218.000000,G,29,D1C,1414.843000,0,8
1989,328218.000000,G,29,S1C,48.000000,0,8
1989,328218.000000,G,31,C1C,20654729.473000,0,5
1989,328218.000000,G,31,L1C,108541273.977000,0,5
1989,328218.000000,G,31,D1C,-559.552000,0,5
1989,328218.000000,G,31,S1C,35.000000,0,5
1989,328218.000000,G,32,C1C,24667397.193000,0,6
1989,328218.000000,G,32,L1C,129627806.180000,0,6
1989,328218.000000,G,32,D1C,3136.523000,0,6
1989,328218.000000,G,32,S1C,37.000000,0,6
1989,328223.000000,G,2,C1C,25453859.733000,0,3
1989,328223.000000,G,2,L1C,0.000000,0,3
1989,328223.000000,G,2,D1C,0.000000,0,3
1989,328223.000000,G,2,S1C,23.000000,0,3
1989,328223.000000,G,12,C1C,24735917.932000,0,7
1989,328223.000000,G,12,L1C,129987803.102000,0,7
1989,328223.000000,G,12,D1C,2877.179000,0,7
1989,328223.000000,G,12,S1C,43.000000,0,7
1989,328223.000000,G,14,C1C,23285564.815000,0,3
1989,328223.000000,G,14,L1C,0.000000,0,3
1989,328223.000000,G,14,D1C,0.000000,0,3
1989,328223.000000,G,14,S1C,21.000000,0,3
1989,328223.000000,G,16,C1C,24827841.883000,0,3
1989,328223.000000,G,16,L1C,0.000000,0,3
1989,328223.000000,G,16,D1C,0.000000,0,3
1989,328223.000000,G,16,S1C,21.000000,0,3
1989,328223.000000,G,21,C1C,22574138.863000,0,8
1989,328223.000000,G,21,L1C,118627703.410000,0,8
1989,328223.000000,G,21,D1C,-2684.270000,0,8
1989,328223.000000,G,21,S1C,48.000000,0,8
1989,328223.000000,G,25,C1C,21750337.983000,0,8
1989,328223.000000,G,25,L1C,114298712.559000,0,8
1989,328223.000000,G,25,D1C,1914.471000,0,8
1989,328223.000000,G,25,S1C,49.000000,0,8
1989,328223.000000,G,26,C1C,22584584.748000,0,4
1989,328223.000000,G,26,L1C,0.000000,0,4
1989,328223.000000,G,26,D1C,0.000000,0,4
1989,328223.000000,G,26,S1C,27.000000,0,4
1989,328223.000000,G,29,C1C,20426630.086000,0,8
1989,328223.000000,G,29,L1C,107343365.563000,0,8
1989,328223.000000,G,29,D1C,1416.731000,0,8
1989,328223.000000,G,29,S1C,48.000000,0,8
1989,328223.000000,G,31,C1C,20654207.498000,0,6
1989,328223.000000,G,31,L1C,108538481.983000,0,6
1989,328223.000000,G,31,D1C,-556.740000,0,6
1989,328223.000000,G,31,S1C,36.000000,0,6
1989,328223.000000,G,32,C1C,24670377.593000,0,6
1989,328223.000000,G,32,L1C,129643484.290000,0,6
1989,328223.000000,G,32,D1C,3135.949000,0,6
1989,328223.000000,G,32,S1C,36.000000,0,6
1989,328228.000000,G,2,C1C,25456482.037000,0,4
1989,328228.000000,G,2,L1C,133774614.017000,0,4
1989,328228.000000,G,2,D1C,2741.606000,0,4
1989,328228.000000,G,2,S1C,29.000000,0,4
1989,328228.000000,G,12,C1C,24738656.113000,0,7
1989,328228.000000,G,12,L1C,130002193.339000,0,7
1989,328228.000000,G,12,D1C,2877.826000,0,7
1989,328228.000000,G,12,S1C,43.000000,0,7
1989,328228.000000,G,14,C1C,23287850.362000,0,3
1989,328228.000000,G,14,L1C,0.000000,0,3
1989,328228.000000,G,14,D1C,0.000000,0,3
1989,328228.000000,G,14,S1C,18.000000,0,3
1989,328228.000000,G,16,C1C,24825003.417000,0,3
1989,328228.000000,G,16,L1C,0.000000,0,3
1989,328228.000000,G,16,D1C,0.000000,0,3
1989,328228.000000,G,16,S1C,21.000000,0,3
1989,328228.000000,G,21,C1C,22571584.784000,0,8
1989,328228.000000,G,21,L1C,118614287.635000,0,8
1989,328228.000000,G,21,D1C,-2682.340000,0,8
1989,328228.000000,G,21,S1C,48.000000,0,8
1989,328228.000000,G,25,C1C,21752161.187000,0,8
1989,328228.000000,G,25,L1C,114308289.561000,0,8
1989,328228.000000,G,25,D1C,1915.549000,0,8
1989,328228.000000,G,25,S1C,50.000000,0,8
1989,328228.000000,G,26,C1C,22582260.986000,0,4
1989,328228.000000,G,26,L1C,118669708.493000,0,4
1989,328228.000000,G,26,D1C,-2449.928000,0,4
1989,328228.000000,G,26,S1C,26.000000,0,4
1989,328228.000000,G,29,C1C,20427978.363000,0,8
1989,328228.000000,G,29,L1C,107350456.809000,0,8
1989,328228.000000,G,29,D1C,1418.722000,0,8
1989,328228.000000,G,29,S1C,48.000000,0,8
1989,328228.000000,G,31,C1C,20653674.471000,0,6
1989,328228.000000,G,31,L1C,108535707.904000,0,6
1989,328228.000000,G,31,D1C,-553.456000,0,6
1989,328228.000000,G,31,S1C,36.000000,0,6
1989,328228.000000,G,32,C1C,24673355.427000,0,6
1989,328228.000000,G,32,L1C,129659165.911000,0,6
1989,328228.000000,G,32,D1C,3135.528000,0,6
1989,328228.000000,G,32,S1C,36.000000,0,6
1989,328233.000000,G,2,C1C,25459079.886000,0,4
1989,328233.000000,G,2,L1C,133788340.801000,0,4
1989,328233.000000,G,2,D1C,2741.441000,0,4
1989,328233.000000,G,2,S1C,28.000000,0,4
1989,328233.000000,G,12,C1C,24741396.743000,0,7
1989,328233.000000,G,12,L1C,130016599.445000,0,7
1989,328233.000000,G,12,D1C,2878.062000,0,7
1989,328233.000000,G,12,S1C,43.000000,0,7
1989,328233.000000,G,14,C1C,23290129.783000,0,4
1989,328233.000000,G,14,L1C,0.000000,0,4
1989,328233.000000,G,14,D1C,2432.554000,0,4
1989,328233.000000,G,14,S1C,26.000000,0,4
1989,328233.000000,G,21,C1C,22569036.492000,0,8
1989,328233.000000,G,21,L1C,118600894.267000,0,8
1989,328233.000000,G,21,D1C,-2681.119000,0,8
1989,328233.000000,G,21,S1C,48.000000,0,8
1989,328233.000000,G,25,C1C,21753986.979000,0,8
1989,328233.000000,G,25,L1C,114317887.163000,0,8
1989,328233.000000,G,25,D1C,1916.822000,0,8
1989,328233.000000,G,25,S1C,50.000000,0,8
1989,328233.000000,G,26,C1C,22579955.171000,0,4
1989,328233.000000,G,26,L1C,118657479.357000,0,4
1989,328233.000000,G,26,D1C,-2448.296000,0,4
1989,328233.000000,G,26,S1C,27.000000,0,4
1989,328233.000000,G,29,C1C,20429332.568000,0,8
1989,328233.000000,G,29,L1C,107357573.202000,0,8
1989,328233.000000,G,29,D1C,1421.103000,0,8
1989,328233.000000,G,29,S1C,48.000000,0,8
1989,328233.000000,G,31,C1C,20653157.206000,0,6
1989,328233.000000,G,31,L1C,108532962.663000,0,6
1989,328233.000000,G,31,D1C,-550.592000,0,6
1989,328233.000000,G,31,S1C,36.000000,0,6
1989,328233.000000,G,32,C1C,24676344.926000,0,5
1989,328233.000000,G,32,L1C,129674861.832000,0,5
1989,328233.000000,G,32,D1C,3134.840000,0,5
1989,328233.000000,G,32,S1C,35.000000,0,5
1989,328238.000000,G,2,C1C,25461695.533000,0,4
1989,328238.000000,G,2,L1C,133802052.120000,0,4
1989,328238.000000,G,2,D1C,2743.556000,0,4
1989,328238.000000,G,2,S1C,28.000000,0,4
1989,328238.000000,G,12,C1C,24744135.356000,0,7
1989,328238.000000,G,12,L1C,130030984.955000,0,7
1989,328238.000000,G,12,D1C,2878.668000,0,7
1989,328238.000000,G,12,S1C,42.000000,0,7
1989,328238.000000,G,14,C1C,23292466.654000,0,4
1989,328238.000000,G,14,L1C,0.000000,0,4
1989,328238.000000,G,14,D1C,2434.422000,0,4
1989,328238.000000,G,14,S1C,27.000000,0,4
1989,328238.000000,G,16,C1C,24819329.637000,0,1
1989,328238.000000,G,16,L1C,0.000000,0,1
1989,328238.000000,G,16,D1C,0.000000,0,1
1989,328238.000000,G,16,S1C,6.000000,0,1
1989,328238.000000,G,21,C1C,22566485.148000,0,8
1989,328238.000000,G,21,L1C,118587486.863000,0,8
1989,328238.000000,G,21,D1C,-2679.189000,0,8
1989,328238.000000,G,21,S1C,48.000000,0,8
1989,328238.000000,G,25,C1C,21755808.036000,0,8
1989,328238.000000,G,25,L1C,114327468.879000,0,8
1989,328238.000000,G,25,D1C,1918.402000,0,8
1989,328238.000000,G,25,S1C,50.000000,0,8
1989,328238.000000,G,26,C1C,22577610.361000,0,4
1989,328238.000000,G,26,L1C,118645231.294000,0,4
1989,328238.000000,G,26,D1C,-2447.742000,0,4
1989,328238.000000,G,26,S1C,28.000000,0,4
1989,328238.000000,G,29,C1C,20430684.227000,0,8
1989,328238.000000,G,29,L1C,107364678.219000,0,8
1989,328238.000000,G,29,D1C,1423.474000,0,8
1989,328238.000000,G,29,S1C,48.000000,0,8
1989,328238.000000,G,31,C1C,20652623.640000,0,6
1989,328238.000000,G,31,L1C,108530209.750000,0,6
1989,328238.000000,G,31,D1C,-546.764000,0,6
1989,328238.000000,G,31,S1C,37.000000,0,6
1989,328238.000000,G,32,C1C,24679324.898000,0,5
1989,328238.000000,G,32,L1C,129690535.692000,0,5
1989,328238.000000,G,32,D1C,3136.175000,0,5
1989,328238.000000,G,32,S1C,35.000000,0,5
1989,328243.000000,G,2,C1C,25464307.465000,0,4
1989,328243.000000,G,2,L1C,133815771.917000,0,4
1989,328243.000000,G,2,D1C,2745.820000,0,4
1989,328243.000000,G,2,S1C,28.000000,0,4
1989,328243.000000,G,12,C1C,24746874.084000,0,7
1989,328243.000000,G,12,L1C,130045374.070000,0,7
1989,328243.000000,G,12,D1C,2878.992000,0,7
1989,328243.000000,G,12,S1C,42.000000,0,7
1989,328243.000000,G,14,C1C,23294761.634000,0,4
1989,328243.000000,G,14,L1C,122414610.627000,0,4
1989,328243.000000,G,14,D1C,2436.542000,0,4
1989,328243.000000,G,14,S1C,28.000000,0,4
1989,328243.000000,G,21,C1C,22563935.731000,0,8
1989,328243.000000,G,21,L1C,118574089.587000,0,8
1989,328243.000000,G,21,D1C,-2677.654000,0,8
1989,328243.000000,G,21,S1C,48.000000,0,8
1989,328243.000000,G,25,C1C,21757633.696000,0,8
1989,328243.000000,G,25,L1C,114337058.792000,0,8
1989,328243.000000,G,25,D1C,1919.486000,0,8
1989,328243.000000,G,25,S1C,50.000000,0,8
1989,328243.000000,G,26,C1C,22575261.791000,0,4
1989,328243.000000,G,26,L1C,118632988.471000,0,4
1989,328243.000000,G,26,D1C,-2448.331000,0,4
1989,328243.000000,G,26,S1C,29.000000,0,4
1989,328243.000000,G,29,C1C,20432041.166000,0,8
1989,328243.000000,G,29,L1C,107371795.984000,0,8
1989,328243.000000,G,29,D1C,1425.543000,0,8
1989,328243.000000,G,29,S1C,48.000000,0,8
1989,328243.000000,G,31,C1C,20652107.303000,0,6
1989,328243.000000,G,31,L1C,108527473.382000,0,6
1989,328243.000000,G,31,D1C,-544.479000,0,6
1989,328243.000000,G,31,S1C,36.000000,0,6
1989,328243.000000,G,32,C1C,24682313.812000,0,5
1989,328243.000000,G,32,L1C,129706211.541000,0,5
1989,328243.000000,G,32,D1C,3137.001000,0,5
1989,328243.000000,G,32,S1C,35.000000,0,5
1989,328248.000000,G,2,C1C,25466924.347000,0,5
1989,328248.000000,G,2,L1C,133829469.724000,0,5
1989,328248.000000,G,2,D1C,2746.312000,0,5
1989,328248.000000,G,2,S1C,30.000000,0,5
1989,328248.000000,G,12,C1C,24749608.417000,0,7
1989,328248.000000,G,12,L1C,130059736.086000,0,7
1989,328248.000000,G,12,D1C,2878.509000,0,7
1989,328248.000000,G,12,S1C,42.000000,0,7
1989,328248.000000,G,14,C1C,23297072.133000,0,4
1989,328248.000000,G,14,L1C,0.000000,0,4
1989,328248.000000,G,14,D1C,0.000000,0,4
1989,328248.000000,G,14,S1C,25.000000,0,4
1989,328248.000000,G,16,C1C,24813797.360000,0,3
1989,328248.000000,G,16,L1C,0.000000,0,3
1989,328248.000000,G,16,D1C,0.000000,0,3
1989,328248.000000,G,16,S1C,22.000000,0,3
1989,328248.000000,G,21,C1C,22561383.747000,0,8
1989,328248.000000,G,21,L1C,118560671.820000,0,8
1989,328248.000000,G,21,D1C,-2676.577000,0,8
1989,328248.000000,G,21,S1C,49.000000,0,8
1989,328248.000000,G,25,C1C,21759454.526000,0,8
1989,328248.000000,G,25,L1C,114346626.314000,0,8
1989,328248.000000,G,25,D1C,1919.855000,0,8
1989,328248.000000,G,25,S1C,50.000000,0,8
1989,328248.000000,G,26,C1C,22572946.613000,0,5
1989,328248.000000,G,26,L1C,118620720.135000,0,5
1989,328248.000000,G,26,D1C,-2447.377000,0,5
1989,328248.000000,G,26,S1C,30.000000,0,5
1989,328248.000000,G,29,C1C,20433392.991000,0,8
1989,328248.000000,G,29,L1C,107378895.873000,0,8
1989,328248.000000,G,29,D1C,1427.052000,0,8
1989,328248.000000,G,29,S1C,49.000000,0,8
1989,328248.000000,G,31,C1C,20651580.860000,0,6
1989,328248.000000,G,31,L1C,108524722.903000,0,6
1989,328248.000000,G,31,D1C,-541.944000,0,6
1989,328248.000000,G,31,S1C,36.000000,0,6
1989,328248.000000,G,32,C1C,24685287.217000,0,5
1989,328248.000000,G,32,L1C,129721858.887000,0,5
1989,328248.000000,G,32,D1C,3135.862000,0,5
1989,328248.000000,G,32,S1C,34.000000,0,5
1989,328253.000000,G,2,C1C,25469542.845000,0,5
1989,328253.000000,G,2,L1C,133843225.024000,0,5
1989,328253.000000,G,2,D1C,2747.051000,0,5
1989,328253.000000,G,2,S1C,31.000000,0,5
1989,328253.000000,G,12,C1C,24752347.035000,0,7
1989,328253.000000,G,12,L1C,130074150.615000,0,7
1989,328253.000000,G,12,D1C,2878.940000,0,7
1989,328253.000000,G,12,S1C,42.000000,0,7
1989,328253.000000,G,14,C1C,23299409.531000,0,4
1989,328253.000000,G,14,L1C,122438975.496000,0,4
1989,328253.000000,G,14,D1C,2440.740000,0,4
1989,328253.000000,G,14,S1C,25.000000,0,4
1989,328253.000000,G,21,C1C,22558840.907000,0,8
1989,328253.000000,G,21,L1C,118547313.108000,0,8
1989,328253.000000,G,21,D1C,-2674.791000,0,8
1989,328253.000000,G,21,S1C,49.000000,0,8
1989,328253.000000,G,25,C1C,21761284.333000,0,8
1989,328253.000000,G,25,L1C,114356251.017000,0,8
1989,328253.000000,G,25,D1C,1921.692000,0,8
1989,328253.000000,G,25,S1C,50.000000,0,8
1989,328253.000000,G,26,C1C,22570626.320000,0,5
1989,328253.000000,G,26,L1C,118608505.913000,0,5
1989,328253.000000,G,26,D1C,-2446.925000,0,5
1989,328253.000000,G,26,S1C,30.000000,0,5
1989,328253.000000,G,29,C1C,20434755.033000,0,8
1989,328253.000000,G,29,L1C,107386057.449000,0,8
1989,328253.000000,G,29,D1C,1429.536000,0,8
1989,328253.000000,G,29,S1C,49.000000,0,8
1989,328253.000000,G,31,C1C,20651082.080000,0,6
1989,328253.000000,G,31,L1C,108522037.803000,0,6
1989,328253.000000,G,31,D1C,-539.204000,0,6
1989,328253.000000,G,31,S1C,37.000000,0,6
1989,328253.000000,G,32,C1C,24688271.426000,0,5
1989,328253.000000,G,32,L1C,129737557.015000,0,5
1989,328253.000000,G,32,D1C,3135.872000,0,5
1989,328253.000000,G,32,S1C,34.000000,0,5
